copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01
877_2,124696,125378,114395,123831,118078,125741,120945,115192,121022,145273,113050,120683,117149,115889,122891,169694,126774,133728,0,119445,111642,116501,123203,119978
878_0,115014,119311,125479,122647,118172,118883,113401,114246,110603,115873,116792,108558,124004,120340,123382,109559,113678,125705,121811,107821,120820,126860,126427,123781
878_2,121811,126860,118883,113678,122647,123382,120340,110603,124004,115014,114246,118172,116792,108558,123781,119311,107821,126427,125705,115873,109559,120820,125479,113401
879_1,97495,86332,0,88414,92223,94404,95308,98972,99703,90963,93200,95808,90970,92227,88548,88422,96216,93165,90124,97008,0,95416,88832,86961
879_2,0,98972,90970,88832,92223,94404,92227,88548,97495,95416,90963,96216,88414,88422,95808,90124,99703,97008,0,93165,86332,86961,95308,93200
87_1,0,105122,0,110684,123405,121479,114831,106194,113870,120902,118991,118223,117904,107999,116255,110039,0,0,0,109349,0,111562,122112,112552
87_2,0,106194,117904,122112,123405,121479,107999,116255,0,111562,120902,0,110684,110039,118223,0,113870,109349,0,0,105122,112552,114831,118991
880_0,112854,108866,104043,109716,111287,110921,110308,101714,102073,112131,105114,106360,0,104529,112024,103828,113116,0,0,107379,99646,108097,105675,106947
880_1,0,103828,0,105114,109716,112024,104043,108097,107379,101714,110308,106947,110921,104529,102073,106360,111287,112131,108866,105675,0,112854,113116,99646
880_2,0,108097,110921,113116,109716,112024,104529,102073,0,112854,101714,111287,105114,106360,106947,108866,107379,105675,0,112131,103828,99646,104043,110308
881_0,128741,133007,131135,130567,134824,136626,129804,127716,125239,137676,125298,127046,135979,127937,133869,125768,134774,0,0,131346,121790,131810,132738,129129
881_1,135979,125768,0,125298,130567,133869,131135,131810,131346,127716,129804,129129,136626,127937,125239,127046,134824,137676,133007,132738,0,128741,134774,121790
881_2,0,131810,136626,134774,130567,133869,127937,125239,135979,128741,127716,134824,125298,127046,129129,133007,131346,132738,0,137676,125768,121790,131135,129804
882_0,113668,112827,107160,109736,115861,116332,111485,106607,106002,114748,119567,110314,115073,108691,117049,105684,116745,0,0,109341,110745,113849,114066,112187
882_1,115073,105684,0,119567,109736,117049,107160,113849,109341,106607,111485,112187,116332,108691,106002,110314,115861,114748,112827,114066,0,113668,116745,110745
882_2,0,113849,116332,116745,109736,117049,108691,106002,115073,113668,106607,115861,119567,110314,112187,112827,109341,114066,0,114748,105684,110745,107160,111485
883_0,108405,118363,107408,110800,113912,114573,110014,106282,104967,111909,106957,107734,113869,104359,114256,109120,112215,0,0,109244,104636,105809,111225,163151
883_2,0,105809,114573,112215,110800,114256,104359,104967,113869,108405,106282,113912,106957,107734,163151,118363,109244,111225,0,111909,109120,104636,107408,110014
884_0,98000,103136,96831,101943,103934,104371,101552,98200,95662,103731,100257,103457,104822,94590,105027,96328,100925,0,0,99396,95032,99883,102539,98939
884_2,0,99883,104371,100925,101943,105027,94590,95662,104822,98000,98200,103934,100257,103457,98939,103136,99396,102539,0,103731,96328,95032,96831,101552
885_0,94191,101653,91685,97699,135343,104661,96784,102252,91890,97450,90851,94555,104947,88220,100058,89423,96470,0,0,99001,89683,99233,133925,95083
885_1,104947,89423,0,90851,97699,100058,91685,99233,99001,102252,96784,95083,104661,88220,91890,94555,135343,97450,101653,133925,0,94191,96470,89683
886_0,91861,95474,91259,91069,95026,97907,91483,93125,89095,89797,87088,93676,97522,86619,95937,85666,90132,0,0,97094,83616,94372,92775,90755
886_2,0,94372,97907,90132,91069,95937,86619,89095,97522,91861,93125,95026,87088,93676,90755,95474,97094,92775,0,89797,85666,83616,91259,91483
887_0,108859,109862,106556,107013,114978,113987,109352,106125,107989,112278,110350,108470,114433,104157,113289,102428,111814,0,0,107561,103277,112609,111328,105265
887_1,114433,102428,0,110350,107013,113289,106556,112609,107561,106125,109352,105265,113987,104157,107989,108470,114978,112278,109862,111328,0,108859,111814,103277
888_0,105042,108680,101100,103464,108928,111141,105710,102960,104159,109722,99860,104806,110319,106209,110619,100632,109178,0,0,101977,99144,106799,108406,106599
888_1,110319,100632,0,99860,103464,110619,101100,106799,101977,102960,105710,106599,111141,106209,104159,104806,108928,109722,108680,108406,0,105042,109178,99144
88_1,0,104293,0,102387,109749,109999,106716,103713,152587,99877,96017,113898,107591,107522,109931,99069,0,0,106225,108210,0,103123,105772,98100
88_2,0,103713,107591,105772,109749,109999,107522,109931,0,103123,99877,0,102387,99069,113898,106225,152587,108210,0,0,104293,98100,106716,96017
890_0,101161,104398,98188,100171,104812,107601,103501,97444,95751,105137,99207,99776,106968,102467,105640,92425,104047,0,0,94535,93534,102799,101665,103309
890_1,106968,92425,0,99207,100171,105640,98188,102799,94535,97444,103501,103309,107601,102467,95751,99776,104812,105137,104398,101665,0,101161,104047,93534
890_2,0,102799,107601,104047,100171,105640,102467,95751,106968,101161,97444,104812,99207,99776,103309,104398,94535,101665,0,105137,92425,93534,98188,103501
891_0,124547,128298,124092,127396,126081,129847,122991,124914,121241,128573,122006,120966,129275,120369,130059,119009,126951,0,0,123575,117568,122583,126494,125656
891_1,129275,119009,0,122006,127396,130059,124092,122583,123575,124914,122991,125656,129847,120369,121241,120966,126081,128573,128298,126494,0,124547,126951,117568
891_2,0,122583,129847,126951,127396,130059,120369,121241,129275,124547,124914,126081,122006,120966,125656,128298,123575,126494,0,128573,119009,117568,124092,122991
892_0,96286,101682,103600,97664,102659,100914,95269,93599,94595,102659,94309,99407,0,95626,103003,98540,101841,0,0,100115,92458,96799,100622,99926
892_1,0,98540,0,94309,97664,103003,103600,96799,100115,93599,95269,99926,100914,95626,94595,99407,102659,102659,101682,100622,0,96286,101841,92458
892_2,0,96799,100914,101841,97664,103003,95626,94595,0,96286,93599,102659,94309,99407,99926,101682,100115,100622,0,102659,98540,92458,103600,95269
893_0,123469,124097,125320,126095,128639,131133,122864,121644,118625,129040,119688,122222,129920,117480,130482,120979,126425,0,0,120392,115509,125231,127051,127917
893_1,129920,120979,0,119688,126095,130482,125320,125231,120392,121644,122864,127917,131133,117480,118625,122222,128639,129040,124097,127051,0,123469,126425,115509
894_0,115921,117587,113950,113122,118750,122636,111311,122290,111814,119605,116328,115281,121436,110482,120786,109848,119105,0,0,109131,107023,117017,114725,120158
894_1,121436,109848,0,116328,113122,120786,113950,117017,109131,122290,111311,120158,122636,110482,111814,115281,118750,119605,117587,114725,0,115921,119105,107023
894_2,0,117017,122636,119105,113122,120786,110482,111814,121436,115921,122290,118750,116328,115281,120158,117587,109131,114725,0,119605,109848,107023,113950,111311
895_0,105161,105763,106617,108180,0,110388,104438,103453,103946,107770,100917,106202,0,102951,114324,151257,109446,0,0,100274,101631,107283,108509,109101
895_1,0,151257,0,100917,108180,114324,106617,107283,100274,103453,104438,109101,110388,102951,103946,106202,0,107770,105763,108509,0,105161,109446,101631
895_2,0,107283,110388,109446,108180,114324,102951,103946,0,105161,103453,0,100917,106202,109101,105763,100274,108509,0,107770,151257,101631,106617,104438
896_0,98803,103160,97600,99529,162390,105185,97178,95261,100693,103771,98171,102416,104613,96003,131024,96592,105281,0,0,103765,92771,103709,102128,101562
896_1,104613,96592,0,98171,99529,131024,97600,103709,103765,95261,97178,101562,105185,96003,100693,102416,162390,103771,103160,102128,0,98803,105281,92771
896_2,0,103709,105185,105281,99529,131024,96003,100693,104613,98803,95261,162390,98171,102416,101562,103160,103765,102128,0,103771,96592,92771,97600,97178
897_1,0,114419,0,121099,119035,123867,116104,117306,115211,119923,118350,112830,119604,112117,116611,110131,123562,122437,121705,117835,0,121208,122091,113426
897_2,0,117306,119604,122091,119035,123867,112117,116611,0,121208,119923,123562,121099,110131,112830,121705,115211,117835,0,122437,114419,113426,116104,118350
898_0,123808,121697,126331,129076,130384,127928,129751,127049,121148,131273,128009,114040,0,125297,134209,116522,132940,0,0,119320,115731,120175,122510,118515
898_1,0,116522,0,128009,129076,134209,126331,120175,119320,127049,129751,118515,127928,125297,121148,114040,130384,131273,121697,122510,0,123808,132940,115731
898_2,0,120175,127928,132940,129076,134209,125297,121148,0,123808,127049,130384,128009,114040,118515,121697,119320,122510,0,131273,116522,115731,126331,129751
899_0,91552,90364,91329,88231,93330,94097,87658,86953,85624,88881,86182,89289,92997,84725,93318,85720,90118,0,0,87723,84703,91625,91788,90645
899_2,0,91625,94097,90118,88231,93318,84725,85624,92997,91552,86953,93330,86182,89289,90645,90364,87723,91788,0,88881,85720,84703,91329,87658
89_0,101645,113522,106313,107218,0,110809,104716,102814,106758,108287,105399,102256,0,101019,108789,98416,109615,0,0,103345,100527,110219,112605,106049
89_1,0,98416,0,105399,107218,108789,106313,110219,103345,102814,104716,106049,110809,101019,106758,102256,0,108287,113522,112605,0,101645,109615,100527
89_2,0,110219,110809,109615,107218,108789,101019,106758,0,101645,102814,0,105399,102256,106049,113522,103345,112605,0,108287,98416,100527,106313,104716
8_0,100587,88012,95999,88776,0,96860,98705,99787,92209,99349,98939,90979,0,95854,86511,97325,93608,0,0,94541,96802,92757,93386,90365
8_1,0,97325,0,98939,88776,86511,95999,92757,94541,99787,98705,90365,96860,95854,92209,90979,0,99349,88012,93386,0,100587,93608,96802
8_2,0,92757,96860,93608,88776,86511,95854,92209,0,100587,99787,0,98939,90979,90365,88012,94541,93386,0,99349,97325,96802,95999,98705
900_0,125520,109503,109387,161894,0,105402,156707,113369,108266,115013,120977,130795,0,102038,841218,106128,109766,0,0,116505,106986,108805,103549,110328
900_1,0,106128,0,120977,161894,841218,109387,108805,116505,113369,156707,110328,105402,102038,108266,130795,0,115013,109503,103549,0,125520,109766,106986
900_2,0,108805,105402,109766,161894,841218,102038,108266,0,125520,113369,0,120977,130795,110328,109503,116505,103549,0,115013,106128,106986,109387,156707
901_0,124803,118557,118121,125315,124378,188057,116866,119770,116440,121550,119008,115012,0,113894,120897,111824,120771,0,0,123046,122152,114677,129980,122404
901_1,0,111824,0,119008,125315,120897,118121,114677,123046,119770,116866,122404,188057,113894,116440,115012,124378,121550,118557,129980,0,124803,120771,122152
901_2,0,114677,188057,120771,125315,120897,113894,116440,0,124803,119770,124378,119008,115012,122404,118557,123046,129980,0,121550,111824,122152,118121,116866
902_1,113491,102467,0,106612,150538,110522,108461,105657,113503,104407,107757,114175,106240,103487,107396,108847,110277,109266,112355,111296,0,109767,114381,113640
902_2,0,105657,106240,114381,150538,110522,103487,107396,113491,109767,104407,110277,106612,108847,114175,112355,113503,111296,0,109266,102467,113640,108461,107757
903_0,107857,117048,111796,113462,112695,112021,109601,108569,107182,115431,114156,106185,118888,109324,114772,104671,118190,0,0,115990,111170,113510,116321,124012
903_1,118888,104671,0,114156,113462,114772,111796,113510,115990,108569,109601,124012,112021,109324,107182,106185,112695,115431,117048,116321,0,107857,118190,111170
903_2,0,113510,112021,118190,113462,114772,109324,107182,118888,107857,108569,112695,114156,106185,124012,117048,115990,116321,0,115431,104671,111170,111796,109601
904_0,98993,107132,100717,107717,104283,98418,102763,101799,101298,106473,104891,105306,109359,97222,103799,96072,108607,0,0,107635,100112,103336,108117,106905
904_1,109359,96072,0,104891,107717,103799,100717,103336,107635,101799,102763,106905,98418,97222,101298,105306,104283,106473,107132,108117,0,98993,108607,100112
904_2,0,103336,98418,108607,107717,103799,97222,101298,109359,98993,101799,104283,104891,105306,106905,107132,107635,108117,0,106473,96072,100112,100717,102763
905_0,123311,111482,105609,117991,0,108276,112518,116563,107555,125579,113876,104210,0,101206,122262,102306,115138,0,0,121226,137410,110138,106781,145066
905_1,0,102306,0,113876,117991,122262,105609,110138,121226,116563,112518,145066,108276,101206,107555,104210,0,125579,111482,106781,0,123311,115138,137410
905_2,0,110138,108276,115138,117991,122262,101206,107555,0,123311,116563,0,113876,104210,145066,111482,121226,106781,0,125579,102306,137410,105609,112518
